date,inst_long,inst_short,total_oi,close,retail_long,retail_short,retail_net,retail_ratio
2024-12-06,53065,64257,78401,23179.0,25336,14144,11192,14.275328120814784
2024-12-09,52284,65056,79135,23296.0,26851,14079,12772,16.13950843495293
2024-12-10,56152,68329,81383,23090.0,25231,13054,12177,14.962584323507366
2024-12-11,58024,71802,84492,22848.0,26468,12690,13778,16.30686928940018
2024-12-12,59700,73048,87070,0.0,27370,14022,13348,15.330194096703801
2024-12-13,59255,74996,87959,0.0,28704,12963,15741,17.89583783353608
2024-12-16,57134,72414,85556,0.0,28422,13142,15280,17.85964748235074
2024-12-17,59656,74852,87446,23031.0,27790,12594,15196,17.37758159321181
2024-12-18,52209,62407,84086,23105.0,31877,21679,10198,12.12805936779012
2024-12-19,48749,63201,74271,22886.0,25522,11070,14452,19.458469658413108
2024-12-20,47910,60211,73174,22682.0,25264,12963,12301,16.810615792494602
2024-12-23,48435,59690,75252,23242.0,26817,15562,11255,14.95641311858821
2024-12-24,47396,60658,74353,23304.0,26957,13695,13262,17.836536521727435
2024-12-25,47712,61320,75165,0.0,27453,13845,13608,18.104170824186788
2024-12-26,48228,63150,76636,23326.0,28408,13486,14922,19.471266767576594
2024-12-27,48488,61828,75507,23372.0,27019,13679,13340,17.6672361502907
2024-12-30,47778,63182,75588,23177.0,27810,12406,15404,20.37889612107742
2024-12-31,46568,63726,75334,23107.0,28766,11608,17158,22.775904638012054
2025-01-02,46806,63675,77302,68.0,30496,13627,16869,21.822203823963157
2025-01-03,46473,61531,75206,94.0,28733,13675,15058,20.022338643193365
2025-01-06,51392,60653,78107,23609.0,26715,17454,9261,11.856811809440895
2025-01-07,52772,60673,77118,11.0,24346,16445,7901,10.245338312715578
2025-01-08,53314,66878,81234,23450.0,27920,14356,13564,16.697441957800923
2025-01-09,52820,69177,82717,23170.0,29897,13540,16357,19.774653336073598
2025-01-10,51778,68883,81831,23049.0,30053,12948,17105,20.902836333418875
2025-01-13,54109,70662,85449,22535.0,31340,14787,16553,19.371789020351322
2025-01-14,52211,67110,80595,22750.0,28384,13485,14899,18.486258452757614
2025-01-15,49715,61717,83982,0.0,34267,22265,12002,14.291157629015741
2025-01-16,51655,63792,76923,23031.0,25268,13131,12137,15.778115778115778
2025-01-17,49617,58085,71811,23190.0,22194,13726,8468,11.792065282477616
2025-01-20,49565,59954,73450,23346.0,23885,13496,10389,14.14431586113002
2025-01-21,49785,59723,72537,23365.0,22752,12814,9938,13.700594179522174
2025-01-22,52054,60420,74267,23698.0,22213,13847,8366,11.264760930157406
2025-02-03,51999,63108,75317,91.0,23318,12209,11109,14.749658111714487
2025-02-04,51818,60989,74051,-127.0,22233,13062,9171,12.384707836491067
2025-02-05,53540,61240,75684,0.0,22144,14444,7700,10.17388087310396
2025-02-06,53914,61543,75767,23290.0,21853,14224,7629,10.069027412989824
2025-02-07,54159,61670,77586,23431.0,23427,15916,7511,9.680870260098471
2025-02-10,53888,61001,75524,23246.0,21636,14523,7113,9.418198188655262
2025-02-11,54377,61978,76022,23335.0,21645,14044,7601,9.998421509563022
2025-02-12,56043,62662,77708,23195.0,21665,15046,6619,8.51778452668966
2025-02-13,56385,63503,78082,23399.0,21697,14579,7118,9.116057478035911
2025-02-14,59771,69238,82629,23179.0,22858,13391,9467,11.457236563434146
2025-02-17,58996,65794,81769,23504.0,22773,15975,6798,8.313664102532744
2025-02-18,60528,67317,83915,23652.0,23387,16598,6789,8.090329500089375
2025-02-19,54154,58482,79008,23625.0,24854,20526,4328,5.477926285945727
2025-02-20,55875,58554,72311,23553.0,16436,13757,2679,3.704830523710086
2025-02-21,56009,59499,75524,23745.0,19515,16025,3490,4.621047614003496
2025-02-24,51950,61740,73803,0.0,21853,12063,9790,13.265043426418979
2025-02-25,51321,64331,75343,0.0,24022,11012,13010,17.267695738157492
2025-02-26,52342,64833,76587,23421.0,24245,11754,12491,16.309556452139397
2025-02-27,50555,63001,76033,23196.0,25478,13032,12446,16.36920810700617
2025-03-03,52000,70743,82245,22718.0,30245,11502,18743,22.78922730865098
2025-03-04,53389,69082,79875,22588.0,26486,10793,15693,19.64694835680751
2025-03-05,54076,68199,80381,22888.0,26305,12182,14123,17.570072529577885
2025-03-06,54033,66546,79462,22763.0,25429,12916,12513,15.747149580931765
2025-03-07,53527,65846,79200,22520.0,25673,13354,12319,15.554292929292929
2025-03-10,54168,67441,81090,22450.0,26922,13649,13273,16.368232827722284
2025-03-11,55255,69941,81876,-139.0,26621,11935,14686,17.936880160242318
2025-03-12,56795,69546,82513,0.0,25718,12967,12751,15.453322506756512
2025-03-13,59524,70517,84638,0.0,25114,14121,10993,12.98825586615941
2025-03-14,60360,70839,85966,21961.0,25606,15127,10479,12.189702905799967
2025-03-17,62652,72142,86140,22158.0,23488,13998,9490,11.016949152542372
2025-03-18,65603,75706,88924,22260.0,23321,13218,10103,11.361387252035446
2025-03-19,56628,63093,87353,21964.0,30725,24260,6465,7.401005117168272
2025-03-20,57951,63056,78193,22365.0,20242,15137,5105,6.5287174043712355
2025-03-21,55270,61933,76484,26.0,21214,14551,6663,8.711625960985305
2025-03-24,54721,61649,76279,25.0,21558,14630,6928,9.082447331506707
2025-03-25,55535,59683,75078,24.0,19543,15395,4148,5.524920749087616
2025-03-26,55124,59926,75981,22036.0,20857,16055,4802,6.320001052894803
2025-03-27,54659,62968,80015,21968.0,25356,17047,8309,10.38430294319815
2025-03-28,55390,63376,81785,21603.0,26395,18409,7986,9.76462676529926
2025-03-31,60046,61169,80743,20769.0,20697,19574,1123,1.3908326418389212
2025-04-01,59802,60208,79160,21181.0,19358,18952,406,0.5128852956038403
2025-04-02,62025,58101,77798,21304.0,15773,19697,-3924,-5.043831460963006
2025-04-07,60710,57913,76600,19167.0,15890,18687,-2797,-3.6514360313315923
2025-04-08,61984,63473,78597,18110.0,16613,15124,1489,1.8944743438044709
2025-04-09,64288,62476,81436,17650.0,17148,18960,-1812,-2.2250601699494084
2025-04-10,67750,62099,81577,-19.0,13827,19478,-5651,-6.927197616975373
2025-04-11,69951,62345,80932,19524.0,10981,18587,-7606,-9.398013146839322
2025-04-14,71071,62984,82040,0.0,10969,19056,-8087,-9.85738664066309
2025-04-15,77383,67660,88149,19798.0,10766,20489,-9723,-11.030187523397883
2025-04-16,65713,59864,89079,19353.0,23366,29215,-5849,-6.566081792566149
2025-04-17,65803,60109,78433,19369.0,12630,18324,-5694,-7.259699361238255
2025-04-18,66974,60471,78552,19330.0,11578,18081,-6503,-8.278592524697016
2025-04-21,69109,61239,81257,0.0,12148,20018,-7870,-9.685319418634702
2025-04-22,67010,62648,81479,-401.0,14469,18831,-4362,-5.35352667558512
2025-04-23,69955,64033,83951,-83.0,13996,19918,-5922,-7.054114900358542
2025-04-24,67144,60537,80710,19005.0,13566,20173,-6607,-8.186098376904969
2025-04-25,68451,58139,80643,-77.0,12192,22504,-10312,-12.787222697568296
2025-04-28,66721,57222,79476,19685.0,12755,22254,-9499,-11.9520358347174
2025-04-29,67428,57829,81061,20154.0,13633,23232,-9599,-11.841699460899816
2025-04-30,66791,55438,79086,20075.0,12295,23648,-11353,-14.355258832157396
2025-05-02,68548,57710,82332,20583.0,13784,24622,-10838,-13.163775931594035
2025-05-05,68316,58979,83220,0.0,14904,24241,-9337,-11.219658735880799
2025-05-06,71069,64895,87282,20337.0,16213,22387,-6174,-7.073623427510826
2025-05-07,72832,66168,88648,20381.0,15816,22480,-6664,-7.517372078332281
2025-05-08,76123,68478,90927,20575.0,14804,22449,-7645,-8.407843654800004
2025-05-09,76518,71585,93806,20848.0,17288,22221,-4933,-5.258725454661748
2025-05-12,78606,75584,96554,21066.0,17948,20970,-3022,-3.129854796279802
2025-05-13,77904,75126,96163,21360.0,18259,21037,-2778,-2.8888449819577176
2025-05-14,79126,75921,98237,0.0,19111,22316,-3205,-3.2625181957918095
2025-05-15,77850,75329,97434,21694.0,19584,22105,-2521,-2.5873924913274626
2025-05-16,78448,75769,98403,21821.0,19955,22634,-2679,-2.7224779732325235
2025-05-19,80774,78848,100704,21441.0,19930,21856,-1926,-1.9125357483317444
2025-05-20,89570,87020,109197,-88.0,19627,22177,-2550,-2.3352289898074123
2025-05-21,79504,75722,110187,21849.0,30683,34465,-3782,-3.4323468285732432
2025-05-22,80668,79167,97485,21503.0,16817,18318,-1501,-1.539724060111812
2025-05-23,79601,78149,96768,21470.0,17167,18619,-1452,-1.5004960317460319
2025-05-26,82304,80670,99311,0.0,17007,18641,-1634,-1.6453363675725752
2025-05-27,83671,83431,102072,-634.0,18401,18641,-240,-0.23512814483893724
2025-05-28,83825,83358,102166,21252.0,18341,18808,-467,-0.4570992306638216
2025-05-29,82184,86179,102796,21320.0,20612,16617,3995,3.8863379898050505
2025-06-02,81399,85280,104060,0.0,22661,18780,3881,3.7295790889871228
2025-06-03,80033,80354,99598,20971.0,19565,19244,321,0.32229562842627363
2025-06-04,82933,80034,101496,21482.0,18563,21462,-2899,-2.856270197840309
2025-06-05,82929,78933,100688,-623.0,17759,21755,-3996,-3.968695375814397
2025-06-06,80777,79363,99525,0.0,18748,20162,-1414,-1.4207485556392867
2025-06-09,81193,79372,99389,0.0,18196,20017,-1821,-1.832194709676121
2025-06-10,83612,81417,102267,22113.0,18655,20850,-2195,-2.1463424173975962
2025-06-11,83059,79447,100822,0.0,17763,21375,-3612,-3.5825514272678585
2025-06-12,81508,79945,100186,21810.0,18678,20241,-1563,-1.5600982173157927
2025-06-13,84221,83408,102249,21940.0,18028,18841,-813,-0.7951178006630871
2025-06-16,82006,82277,100866,22032.0,18860,18589,271,0.26867328931453616
2025-06-17,89194,88330,107104,21345.0,17910,18774,-864,-0.806692560501942
2025-06-18,81942,83368,108559,22308.0,26617,25191,1426,1.313571421991728
2025-06-19,79096,81012,97494,21704.0,18398,16482,1916,1.9652491435370383
2025-06-20,80006,80927,97949,21653.0,17943,17022,921,0.9402852504874986
2025-06-23,83796,81967,99202,21473.0,15406,17235,-1829,-1.8437128283703956
2025-06-24,85165,83070,100432,21959.0,15267,17362,-2095,-2.085988529552334
2025-06-25,87338,85592,102978,22159.0,15640,17386,-1746,-1.6955077783604264
2025-06-26,90587,90188,108093,21842.0,17506,17905,-399,-0.3691265854403153
2025-06-27,93508,92842,110526,21800.0,17018,17684,-666,-0.6025731502090006
2025-06-30,95213,93133,111569,-298.0,16356,18436,-2080,-1.8643171490288521
2025-07-01,96749,95603,114227,22353.0,17478,18624,-1146,-1.0032654276134363
2025-07-02,94643,94473,112952,22220.0,18309,18479,-170,-0.15050640980239394
2025-07-03,95783,92068,113093,22506.0,17310,21025,-3715,-3.2849071118460027
2025-07-04,93733,93001,111712,0.0,17979,18711,-732,-0.6552563735319393
2025-07-07,90959,92680,112349,0.0,21390,19669,1721,1.5318338391975006
2025-07-08,92563,93066,111744,22251.0,19181,18678,503,0.45013602520045815
2025-07-09,91528,93104,112014,22434.0,20486,18910,1576,1.4069669862695735
2025-07-10,91338,91426,111373,22081.0,20035,19947,88,0.0790137645569393
2025-07-11,92466,92352,112868,22764.0,20402,20516,-114,-0.1010029414891732
2025-07-14,92067,93923,113036,-158.0,20969,19113,1856,1.641954775469762
2025-07-15,95540,93684,115649,22810.0,20109,21965,-1856,-1.604856073117796
2025-07-16,88834,86575,112834,23047.0,24000,26259,-2259,-2.002056117836822
2025-07-17,88885,87064,105141,23148.0,16256,18077,-1821,-1.731959939509801
2025-07-18,84098,83056,100710,23262.0,16612,17654,-1042,-1.0346539569059676
2025-07-21,81784,80378,98326,23228.0,16542,17948,-1406,-1.4299371478550944
2025-07-22,81318,80787,99234,22895.0,17916,18447,-531,-0.5350988572465082
2025-07-23,79091,82350,99970,23186.0,20879,17620,3259,3.2599779933980195
2025-07-24,78597,81771,99116,0.0,20519,17345,3174,3.202308406311796
2025-07-25,78320,82055,99768,23238.0,21448,17713,3735,3.743685350012028
2025-07-28,77789,80505,99257,0.0,21468,18752,2716,2.7363309388758474
2025-07-29,74269,76901,96320,23163.0,22051,19419,2632,2.7325581395348837
2025-07-30,74009,75339,95717,0.0,21708,20378,1330,1.3895128347106573
2025-07-31,76121,74754,96354,23589.0,20233,21600,-1367,-1.4187267783382111
2025-08-01,69911,73113,92679,23344.0,22768,19566,3202,3.4549358538611767
2025-08-04,71211,73165,93486,23172.0,22275,20321,1954,2.09015253620863
2025-08-05,74182,73684,95523,0.0,21341,21839,-498,-0.5213404101629974
2025-08-06,70561,71282,92088,0.0,21527,20806,721,0.7829467465902181
2025-08-07,74329,74761,95619,23997.0,21290,20858,432,0.4517930536817996
2025-08-08,70411,73260,93007,23949.0,22596,19747,2849,3.063210295999226
2025-08-11,69532,71798,91641,23531.0,22109,19843,2266,2.4726923538590806
2025-08-12,68897,70576,90453,0.0,21556,19877,1679,1.856212618708058
2025-08-13,69016,70084,90331,0.0,21315,20247,1068,1.1823183624669271
2025-08-14,67746,69361,88996,0.0,21250,19635,1615,1.8146883005977796
2025-08-15,63649,67865,86643,24312.0,22994,18778,4216,4.8659441616749195
2025-08-18,68167,68776,90373,24426.0,22206,21597,609,0.6738738339990926
2025-08-19,69582,72708,92010,24342.0,22428,19302,3126,3.3974567981741117
2025-08-20,59728,65022,94897,23637.0,35169,29875,5294,5.578680042572473
2025-08-21,60736,62628,80303,-180.0,19567,17675,1892,2.356076360783532
2025-08-22,62076,62102,82156,23750.0,20080,20054,26,0.03164711037538342
2025-08-25,62184,60493,82045,0.0,19861,21552,-1691,-2.0610640502163444
2025-08-26,61141,60373,80663,24253.0,19522,20290,-768,-0.9521093934021795
2025-08-27,62300,60803,82155,24459.0,19855,21352,-1497,-1.8221654190250136
2025-08-28,61478,59815,80540,24228.0,19062,20725,-1663,-2.0648125155202384
2025-08-29,61131,60437,80193,24260.0,19062,19756,-694,-0.8654121930841844
2025-09-01,61409,61591,80758,24008.0,19349,19167,182,0.2253646697540801
2025-09-02,62595,61657,81118,23965.0,18523,19461,-938,-1.156340146453315
2025-09-03,62820,61591,81656,23997.0,18836,20065,-1229,-1.5050945429607132
2025-09-04,62490,60448,80792,24132.0,18302,20344,-2042,-2.527477968115655
2025-09-05,63763,60168,81728,24419.0,17965,21560,-3595,-4.39873727486296
2025-09-08,63823,61050,81633,24551.0,17810,20583,-2773,-3.3969105631301066
2025-09-09,67393,61795,84896,24802.0,17503,23101,-5598,-6.593950245005654
2025-09-10,70262,64742,88224,25178.0,17962,23482,-5520,-6.256800870511425
2025-09-11,72012,65180,88765,25240.0,16753,23585,-6832,-7.696727313693461
2025-09-12,69936,64596,87396,25459.0,17460,22800,-5340,-6.110119456268022
2025-09-15,66295,61899,82401,0.0,16106,20502,-4396,-5.334886712539896
2025-09-16,66107,60743,83161,25629.0,17054,22418,-5364,-6.450138887218769
2025-09-17,57321,54219,79424,25433.0,22103,25205,-3102,-3.9056204673650283
2025-09-18,58204,54894,73647,25709.0,15443,18753,-3310,-4.494412535473271
2025-09-19,59174,55275,73997,-67.0,14823,18722,-3899,-5.269132532399962
2025-09-22,58089,54350,74658,25892.0,16569,20308,-3739,-5.008170591229339
2025-09-23,59289,54410,75779,26273.0,16490,21369,-4879,-6.4384592037371835
2025-09-24,56607,54554,73654,26237.0,17047,19100,-2053,-2.7873571021261574
2025-09-25,55248,54522,72188,26097.0,16940,17666,-726,-1.0057073197761401
2025-09-26,55103,56899,72153,25669.0,17050,15254,1796,2.489154990090502
2025-09-30,55443,54997,71895,25968.0,16452,16898,-446,-0.6203491202448014
2025-10-01,54259,54331,71516,26045.0,17257,17185,72,0.10067677163152303
2025-10-02,54776,55423,73385,26431.0,18609,17962,647,0.8816515636710499
2025-10-03,56052,55291,75416,0.0,19364,20125,-761,-1.0090696934337542
2025-10-07,56363,57950,76156,-9.0,19793,18206,1587,2.0838804559062973
2025-10-08,53609,60361,74948,0.0,21339,14587,6752,9.00891284624006
2025-10-09,55724,61769,77694,27335.0,21970,15925,6045,7.780523592555409
2025-10-13,54957,62478,77032,26998.0,22075,14554,7521,9.76347491951397
2025-10-14,54606,59107,75464,26718.0,20858,16357,4501,5.964433372203965
2025-10-15,50481,50844,72284,27156.0,21803,21440,363,0.502185822588678
2025-10-16,51537,51996,67370,27822.0,15833,15374,459,0.6813121567463263
2025-10-17,49772,52471,67978,27328.0,18206,15507,2699,3.9704021889434817
2025-10-20,49622,52603,69412,27783.0,19790,16809,2981,4.2946464588255635
2025-10-21,50599,52619,70297,0.0,19698,17678,2020,2.873522340924933
2025-10-22,46641,51863,67129,0.0,20488,15266,5222,7.77905227249028
2025-10-23,46380,49994,66348,27556.0,19968,16354,3614,5.447036836076445
2025-10-27,48451,53016,67521,-251.0,19070,14505,4565,6.760859584425587
2025-10-28,47413,54141,67814,23.0,20401,13673,6728,9.921255198041703
2025-10-29,49479,53698,69470,28412.0,19991,15772,4219,6.073125089966893
2025-10-30,48850,53414,68685,28398.0,19835,15271,4564,6.644827837227925
2025-10-31,50719,53923,69921,28431.0,19202,15998,3204,4.582314326168104
2025-11-03,49229,55552,70740,28340.0,21511,15188,6323,8.938365846762792
2025-11-04,48601,55444,71110,28117.0,22509,15666,6843,9.623119111236113
2025-11-05,49133,57635,72748,27805.0,23615,15113,8502,11.686919228020013
2025-11-06,49938,58284,73220,28034.0,23282,14936,8346,11.398524993171264
2025-11-07,49783,58252,73153,0.0,23370,14901,8469,11.577105518570667
2025-11-10,50659,58882,73737,28016.0,23078,14855,8223,11.151796248830301
2025-11-11,51194,59615,73655,0.0,22461,14040,8421,11.433032380693774
2025-11-12,51905,59914,75303,0.0,23398,15389,8009,10.635698444949073
2025-11-13,52522,60499,74501,27980.0,21979,14002,7977,10.707238829009007
2025-11-14,54461,64063,79057,41.0,24596,14994,9602,12.145667050356073
2025-11-17,53174,61986,75395,27439.0,22221,13409,8812,11.687777704091783
2025-11-18,53083,61897,77000,26805.0,23917,15103,8814,11.446753246753246
2025-11-19,50970,56979,75667,26595.0,24697,18688,6009,7.941374707600407
2025-11-20,53380,53909,68705,27482.0,15325,14796,529,0.7699585183028892
2025-11-21,53170,60131,74357,26486.0,21187,14226,6961,9.361593394031496
2025-11-24,54759,60788,75165,0.0,20406,14377,6029,8.021020421738841
2025-11-25,54670,60027,74325,26933.0,19655,14298,5357,7.2075344769593
2025-11-26,57053,61608,78407,27002.0,21354,16799,4555,5.809430280459653
2025-11-27,55669,60029,76278,27583.0,20609,16249,4360,5.7159338210231
2025-11-28,56753,59689,76744,27744.0,19991,17055,2936,3.8257062441363496
2025-12-01,54387,58924,74280,27404.0,19893,15356,4537,6.107969843834141
2025-12-02,54005,58626,73842,26.0,19837,15216,4621,6.257956176701606
2025-12-03,54351,59304,74442,0.0,20091,15138,4953,6.6535020552913675
2025-12-04,55061,60003,74961,27799.0,19900,14958,4942,6.5927615693493955
2025-12-05,57399,60855,77339,28016.0,19940,16484,3456,4.468638073934238
2025-12-08,58045,62009,79066,0.0,21021,17057,3964,5.013532997748716
2025-12-09,56711,63355,78214,28220.0,21503,14859,6644,8.494642902805124
2025-12-10,57868,62718,79426,28398.0,21558,16708,4850,6.106312794299096
2025-12-11,57860,63971,79887,28200.0,22027,15916,6111,7.64955499643246
2025-12-12,58223,63237,79793,28160.0,21570,16556,5014,6.2837592269998614
2025-12-15,58633,66613,82438,161.0,23805,15825,7980,9.68000194085252
2025-12-16,56731,64273,78973,89.0,22242,14700,7542,9.550099401061123
2025-12-17,52894,56825,78329,27576.0,25435,21504,3931,5.018575495665718
2025-12-18,54400,58949,72785,27591.0,18385,13836,4549,6.249914130658789
2025-12-19,56823,58032,73839,27793.0,17016,15807,1209,1.637346117905172
2025-12-22,57142,59293,75412,0.0,18270,16119,2151,2.852331193974434
2025-12-23,57488,59344,75213,0.0,17725,15869,1856,2.467658516479864
2025-12-24,59038,60293,76696,28378.0,17658,16403,1255,1.636330447480964
2025-12-26,60366,61337,78577,28673.0,18211,17240,971,1.235730557287756
2025-12-29,61309,61979,80186,28950.0,18877,18207,670,0.8355573292095877
2025-12-30,58533,61054,77945,0.0,19412,16891,2521,3.2343319006992113
2025-12-31,57582,58963,76009,0.0,18427,17046,1381,1.8168901051191306
2026-01-02,59635,59504,78654,29473.0,19019,19150,-131,-0.16655224146260839
2026-01-05,60700,62788,80082,30313.0,19382,17294,2088,2.6073274893234433
2026-01-06,60176,64610,80391,0.0,20215,15781,4434,5.515542784640071
2026-01-07,59493,64015,79377,0.0,19884,15362,4522,5.696864330977487
2026-01-08,58904,61497,77796,30458.0,18892,16299,2593,3.3330762507069776
2026-01-09,59314,62534,77831,0.0,18517,15297,3220,4.137168994359574
2026-01-12,59922,62843,77572,30701.0,17650,14729,2921,3.7655339555509717
2026-01-13,60207,65437,79252,0.0,19045,13815,5230,6.599202543784384
2026-01-14,61250,69371,82707,30982.0,21457,13336,8121,9.818999601001124
2026-01-15,62638,71809,84813,31050.0,22175,13004,9171,10.81320080648014
2026-01-16,64976,71345,84665,31474.0,19689,13320,6369,7.522589027343058
2026-01-19,62452,68828,82849,31669.0,20397,14021,6376,7.695928737824234
2026-01-20,61071,66293,80461,31672.0,19390,14168,5222,6.490100794173574
2026-01-21,52465,55973,79832,31652.0,27367,23859,3508,4.394227878544944
2026-01-22,52540,55939,69713,31857.0,17173,13774,3399,4.875704674881299
2026-01-23,53700,55949,70649,32192.0,16949,14700,2249,3.183343005562712
2026-01-26,51772,55416,69744,32288.0,17972,14328,3644,5.224822206928194
2026-01-27,53395,55782,71399,0.0,18004,15617,2387,3.3431840782083784
2026-01-28,53604,57651,72347,0.0,18743,14696,4047,5.593873968512861
2026-01-29,54287,61432,75152,0.0,20865,13720,7145,9.507398339365553
2026-01-30,54364,61863,75136,32298.0,20772,13273,7499,9.98056856899489
2026-02-02,58668,60730,78292,31774.0,19624,17562,2062,2.6337301384560363
2026-02-03,60133,61218,78879,0.0,18746,17661,1085,1.3755245375828802
2026-02-04,61373,60928,79662,0.0,18289,18734,-445,-0.5586101277899124
2026-02-05,63443,61625,80927,0.0,17484,19302,-1818,-2.2464690399990115
2026-02-06,61684,59656,77206,31807.0,15522,17550,-2028,-2.626738854493174
2026-02-09,62832,60226,80373,32790.0,17541,20147,-2606,-3.2423823920968484
2026-02-10,68733,68204,86679,33444.0,17946,18475,-529,-0.6102977653180125
2026-02-11,69771,70392,86816,33691.0,17045,16424,621,0.7153059343899741
2026-02-23,57708,62762,83456,34080.0,25748,20694,5054,6.055885736196319
2026-02-24,62305,65738,81191,34827.0,18886,15453,3433,4.228301166385437
2026-02-25,62079,70185,83737,35490.0,21658,13552,8106,9.680308585213226
2026-02-26,61980,70729,84767,35715.0,22787,14038,8749,10.32123349888518
2026-03-02,60118,71735,84801,0.0,24683,13066,11617,13.69913090647516
2026-03-03,62031,71699,85686,34325.0,23655,13987,9668,11.283056742058212
2026-03-04,65737,71750,85319,32834.0,19582,13569,6013,7.047668163011755
2026-03-05,62239,67882,81769,33639.0,19530,13887,5643,6.901148356956793
2026-03-06,63208,66852,82236,0.0,19028,15384,3644,4.4311493749696
2026-03-09,61827,63879,78905,32017.0,17078,15026,2052,2.6005956530004437
2026-03-10,63712,62439,78055,32696.0,14343,15616,-1273,-1.6309012875536482
2026-03-11,64670,66927,84250,34096.0,19580,17323,2257,2.6789317507418398
2026-03-12,63481,65656,82741,0.0,19260,17085,2175,2.628684690782079
2026-03-13,65991,64333,81643,33315.0,15652,17310,-1658,-2.0307925970383254
2026-03-16,65168,62684,79922,120.0,14754,17238,-2484,-3.1080303295713323
2026-03-17,66869,63781,82798,0.0,15929,19017,-3088,-3.7295586849923916
2026-03-18,57207,57882,82800,34263.0,25593,24918,675,0.8152173913043478
2026-03-19,56466,59806,74394,33553.0,17928,14588,3340,4.489609377100304
2026-03-20,56025,56317,72650,33658.0,16625,16333,292,0.40192704748795594
2026-03-23,55803,56113,73531,0.0,17728,17418,310,0.42159089363669744
2026-03-24,57446,54561,72442,0.0,14996,17881,-2885,-3.9824963419011072
2026-03-25,56788,56185,73679,33638.0,16891,17494,-603,-0.8184150164904518
2026-03-26,57022,57375,74162,33440.0,17140,16787,353,0.47598500579811764
2026-03-27,55459,58153,73575,33268.0,18116,15422,2694,3.6615698267074412
2026-03-30,56046,55658,73424,0.0,17378,17766,-388,-0.5284375680976248
2026-03-31,57647,56586,74576,31979.0,16929,17990,-1061,-1.4227097189444327
2026-04-01,62234,58242,78060,33535.0,15826,19818,-3992,-5.114014860363823
2026-04-02,59342,56919,74623,32487.0,15281,17704,-2423,-3.246988193988449
2026-04-07,61420,56795,75037,33159.0,13617,18242,-4625,-6.16362594453403
2026-04-08,62744,60848,78464,330.0,15720,17616,-1896,-2.416394779771615
2026-04-09,62156,60204,77240,34932.0,15084,17036,-1952,-2.527187985499741
2026-04-10,61453,61605,77606,35950.0,16153,16001,152,0.19586114475684868
